ARID,ESTAB_ARID,UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY
DDR190314000878154275,DDR190314000561646438,48997272313,HH,Household,U,RD06,,428 Fare Numerical Passage,,,Interpretation Hamlet,XW5 3UP,78.1237,-131.2850,W76844077,W56481427,N75820189,E76672750,W23617559,3,1,HH_LFNR2E,,,
DDR190314000522377895,DDR190314000648925528,85221460501,HH,Household,U,RD05,,167 Divine Deviant Lane,,,Integrated City,JJ2 5OK,-84.9796,-157.2496,N51895021,N32551168,N32624398,E97754421,W39107879,3,1,HH_LFNR2E,,,
DDR190314000380020045,DDR190314000404631510,78097924865,HH,Household,U,RD06,,928 Tolerance Guatemala Way,,,Reason City,ZC7 8OJ,173.8118,55.2905,W55967620,N11902352,E74162583,N87024919,N97750635,5,1,HH_LFNR2E,,,
DDR190314000489076634,DDR190314000863332508,18514731490,HH,Household,U,RD05,,563 Virgin Depot Passage,,,Hung Hamlet,LV2 6OI,73.2488,113.4728,N93209074,N43792767,N85913745,W28916965,E82018529,2,3,HH_LFNR2E,,,
DDR190314000133608663,DDR190314000731923872,68367285978,HH,Household,U,RD04,,512 Bosnia Cutting Lane,,,Promising Village,BN1 2HW,121.5343,83.5160,E76150061,W23660898,W82208509,E61599073,N21472757,2,5,HH_LFNR2E,,,
DDR190314000924649245,DDR190314000120739659,73913593134,HH,Household,U,RD03,,995 Express Transexual Avenue,,,Teachers Village,MJ1 9RA,-34.4226,48.4835,W97973714,N33420833,N10234682,E51887341,E25316882,1,3,HH_LFNR2E,,,
DDR190314000914648135,DDR190314000643794562,59310019847,HH,Household,U,RD03,,265 Talk Copyrights Avenue,,,Cornell Hamlet,EN8 6DL,84.5436,60.4245,E21557072,E15275964,E21347387,N90828428,E85365055,3,1,HH_LFNR2E,,,
DDR190314000683809793,DDR190314000674547695,21911192452,HH,Household,U,RD03,,154 Among Correspondence Way,,,African Hamlet,TM4 5CF,-165.9382,4.1519,N53605799,N31006480,W89720118,N82263922,E67242508,3,2,HH_LFNR2E,,,
DDR190314000448664179,DDR190314000902226725,45148061683,HH,Household,U,RD06,,922 Rebecca Channels Lane,,,Skating City,VE3 6GI,-10.7983,-58.2705,N30578829,E91086048,W65760857,W58501315,E56926572,4,4,HH_LFNR2E,,,
DDR190314000454596196,DDR190314000828371487,63686649586,HH,Household,U,RD06,,534 Judy Commonwealth Road,,,Fairfield City,QD5 6QB,-13.6773,-136.7509,E34744897,W97944641,E39523358,W29846054,W97729033,4,1,HH_LFNR2E,,,
DDR190314000613775656,DDR190314000678792241,80717922646,HH,Household,U,RD04,,89 Align Benefits Passage,,,Victory Hamlet,OR7 6FS,97.1503,108.1098,N56570926,E19783550,W55499544,W19073435,N81476794,1,1,HH_LFNR2E,,,
DDR190314000596356478,DDR190314000571767557,64444902643,HH,Household,U,RD05,,982 Competing Ensure Street,,,Chambers City,MB9 3BB,-146.1751,-136.8131,N22814952,N74995088,N58669761,E61533658,W38934216,2,4,HH_LFNR2E,,,
DDR190314000347175938,DDR190314000891699297,11028050837,HH,Household,U,RD05,,868 Passenger Finished Road,,,Beaches Hamlet,RU7 6YQ,-135.1380,5.9976,N72036258,W52455531,N18324227,W13465244,W54557627,3,4,HH_LFNR2E,,,
DDR190314000747617778,DDR190314000594038496,28522420533,HH,Household,U,RD06,,906 Lender Ecommerce Road,,,Titten Village,DJ7 3GG,-1.3217,-13.4013,N83556238,E44991911,W64896790,E91180330,N11836231,4,5,HH_LFNR2E,,,
DDR190314000210318329,DDR190314000594301347,33991941806,HH,Household,U,RD03,,330 Hudson Apartments Lane,,,Questions Village,GZ3 3QF,108.1359,-107.7217,W20135558,W76326208,W42921839,W31850341,E31279548,2,5,HH_LFNR2E,,,
DDR190314000943168649,DDR190314000763223350,48432024926,HH,Household,U,RD06,,619 Substance Developmental Passage,,,Huge City,ST7 4EZ,36.6018,-180.9066,N68414462,N57385431,N18886330,N29141010,N63885558,4,2,HH_LFNR2E,,,
DDR190314000365782761,DDR190314000843588327,14659972216,HH,Household,U,RD02,,988 Difference Retrieve Way,,,Yoga Village,OJ8 2QW,109.5088,110.7135,W55208953,W51158200,E25343861,N67745184,W15558728,3,3,HH_LFNR2E,,,
DDR190314000942749965,DDR190314000136160206,57260727588,HH,Household,U,RD05,,660 Abortion Tribune Passage,,,Organized Town,PD6 2TP,121.9204,150.6676,N21403893,W71523919,N38993095,E24821980,E80792862,4,2,HH_LFNR2E,,,
DDR190314000401720165,DDR190314000578478430,74219705228,HH,Household,U,RD04,,628 Signup Chat Alley,,,Cigarette Hamlet,LG3 6FO,168.6331,-42.6255,W71697584,E62902420,W71401072,E70319560,E89485519,1,1,HH_LFNR2E,,,
DDR190314000535550701,DDR190314000824433109,63777139091,HH,Household,U,RD03,,543 Tourism Noon Lane,,,Equipped City,LU2 2XT,72.6580,49.4126,N50235765,W73083383,N64786603,W38407810,N33620966,2,2,HH_LFNR2E,,,
DDR190314000572685944,DDR190314000991974066,79466103613,HH,Household,U,RD02,,753 Passed Sake Lane,,,Warrior City,FT4 8FK,171.4517,-162.5727,W44427988,W21816198,W91850375,N70060597,N28146733,1,4,HH_LFNR2E,,,
DDR190314000655883154,DDR190314000313198603,60026849544,HH,Household,U,RD03,,185 Regulations Compensation Road,,,Beds Hamlet,DJ7 7WY,-160.6316,104.7261,E40376075,E92812484,W12459572,E86963380,W98090808,2,3,HH_LFNR2E,,,
DDR190314000284385818,DDR190314000754318010,41034262798,HH,Household,U,RD05,,223 Partition Genealogy Avenue,,,Lenders City,FE2 7PX,133.3498,-169.1669,E40118456,N80608510,E42400553,W98399026,W50154792,4,4,HH_LFNR2E,,,
DDR190314000505663508,DDR190314000693501990,15186607914,HH,Household,U,RD02,,641 Paths Build Road,,,Founded Village,EY5 3JG,-125.3289,13.8781,N10545073,E77049354,W57690417,N70880647,E49106817,4,4,HH_LFNR2E,,,
DDR190314000443577563,DDR190314000554910216,76330654358,HH,Household,U,RD02,,89 Employee Laos Passage,,,Germany Town,WR2 2EM,149.9444,-108.3230,N84659903,W51832004,W81921414,E87992467,N45977791,2,2,HH_LFNR2E,,,
DDR190314000289099228,DDR190314000976336960,68544653376,HH,Household,U,RD06,,208 Determines Else Lane,,,Restrictions Hamlet,EB2 2FK,40.9404,-21.2702,W33724465,N69744721,N26066546,E16918272,N78486510,3,5,HH_LFNR2E,,,
DDR190314000353357151,DDR190314000537070533,89339159535,HH,Household,U,RD02,,584 Bills Advertiser Road,,,Tuesday City,GM2 7YZ,0.4521,160.8770,N27741384,E27854086,E15389388,E93505141,E15714039,4,3,HH_LFNR2E,,,
DDR190314000106794400,DDR190314000659442118,82656678583,HH,Household,U,RD02,,455 Flowers Parliamentary Street,,,Rehabilitation Hamlet,TS5 1DU,161.3074,-60.3217,W20976309,E59097368,N28909700,N54068124,N35566868,3,2,HH_LFNR2E,,,
DDR190314000851081695,DDR190314000525398044,82989507450,HH,Household,U,RD05,,258 Gilbert Defend Passage,,,Carey Village,DV5 7OL,0.5027,89.1884,W58095324,E87191010,E51084008,N59724636,E99756187,1,4,HH_LFNR2E,,,
DDR190314000587805357,DDR190314000245022958,26968635807,HH,Household,U,RD04,,140 Eugene Processes Passage,,,Preferences City,MN3 1EG,128.7139,113.3978,W34561379,W95633414,N26666530,N99237822,N81524003,3,4,HH_LFNR2E,,,
DDR190314000125639980,DDR190314000411065858,43696667476,HH,Household,U,RD06,,153 Beatles External Way,,,Pharmacies Village,KW3 7QT,-129.4704,109.2564,N18019769,N71165472,W36870724,E46085719,N18928523,2,3,HH_LFNR2E,,,
DDR190314000761096669,DDR190314000481084768,63507824150,HH,Household,U,RD04,,878 Consistency Trainer Passage,,,Crop City,TB6 4GF,-158.6233,14.7818,W98869410,N27860101,W70084365,E28684126,N70309810,1,1,HH_LFNR2E,,,
DDR190314000524981062,DDR190314000587234118,93120739158,HH,Household,U,RD06,,461 Print Alive Avenue,,,Steady Hamlet,PH2 9YW,-77.2194,-131.3079,E37703826,E48762885,W82411086,N45453602,W27034009,2,4,HH_LFNR2E,,,
DDR190314000456102478,DDR190314000484913647,92450702467,HH,Household,U,RD05,,758 Countries Interior Road,,,Discrete City,SZ9 4HL,58.8585,95.7830,N58565439,N33985977,E80177341,N25843833,W19897961,5,3,HH_LFNR2E,,,
DDR190314000396856823,DDR190314000461524625,77443159154,HH,Household,U,RD05,,700 Total Transexual Street,,,Five Hamlet,WT8 6BY,-41.9300,160.5792,N66135172,E32267345,W83106496,E28151405,E93401325,5,4,HH_LFNR2E,,,
DDR190314000869765591,DDR190314000556433078,14856127763,HH,Household,U,RD02,,852 Plant Medicaid Lane,,,Gamecube City,FD7 4IU,171.5203,8.9713,W51936556,W41882372,N91001396,E19397400,E29626823,1,3,HH_LFNR2E,,,
DDR190314000482734420,DDR190314000567148855,87807201701,HH,Household,U,RD03,,924 Munich Linux Lane,,,Plants Hamlet,PY1 4QR,16.2161,30.6713,N93509098,N56779973,W35428795,W24802171,E82745859,5,5,HH_LFNR2W,,,
DDR190314000965281231,DDR190314000454030264,85375674863,HH,Household,U,RD04,,826 Rational Manhattan Lane,,,Clicks Village,VO3 2PF,-147.7940,17.3662,W53747336,N58592400,E87962282,W76220665,W97705701,3,5,HH_LFNR2W,,,
DDR190314000778226466,DDR190314000849476464,38240746902,HH,Household,U,RD03,,42 Longer Suitable Avenue,,,Anniversary Town,TI8 1TC,89.4033,147.1948,E95345723,N65237058,W32003345,N92018501,N92482239,4,4,HH_LFNR2W,,,
DDR190314000183300542,DDR190314000820392831,96854277241,HH,Household,U,RD05,,286 Option Shadows Road,,,Queensland Village,CV1 3FB,41.7822,-90.9399,E11036532,E90229497,E83562762,E15889152,N69140117,3,2,HH_LFNR2W,,,
DDR190314000986767089,DDR190314000968262914,98233889164,HH,Household,U,RD05,,143 Configuring Burlington Road,,,Competition City,IK8 5JE,-110.9048,-84.5030,N45638473,W67932978,W79420775,N41755813,W78758831,5,4,HH_LFNR2W,,,
DDR190314000942756245,DDR190314000499002323,97971678407,HH,Household,U,RD02,,507 Hiking Walnut Passage,,,Norfolk Hamlet,QM9 4RZ,36.1586,105.2279,W78275850,N71269525,E25626504,W32230680,W50811391,3,2,HH_LFNR2W,,,
DDR190314000381245754,DDR190314000455234516,91130094315,HH,Household,U,RD06,,550 Booty Worship Alley,,,Ring Village,AR1 3TA,-13.5365,87.7990,E94377886,N78458830,W10488344,N80276683,W34712540,5,4,HH_LFNR2W,,,
DDR190314000626983705,DDR190314000307474999,28182859601,HH,Household,U,RD03,,385 Forums Chevy Alley,,,Douglas City,CB1 2CD,-20.9460,-113.1991,N72655971,E85259284,N33175111,N79870889,E86103730,5,2,HH_LFNR2W,,,
DDR190314000532971328,DDR190314000505513339,92830303253,HH,Household,U,RD05,,211 Liability Connections Alley,,,Violent City,WJ7 4TZ,-98.6433,-169.5150,N57650851,N82478014,N37067140,N71824542,W86379886,4,3,HH_LFNR2W,,,
DDR190314000751405081,DDR190314000541919040,93109297422,HH,Household,U,RD05,,43 Pottery Says Avenue,,,Votes Village,YF3 2VM,31.1307,-9.3798,W24671620,E53703606,N24294264,N74469704,E76284426,5,4,HH_LFNR2W,,,
DDR190314000167441632,DDR190314000980208694,99840500117,HH,Household,U,RD02,,303 Township Inches Passage,,,Parks Town,PZ1 6JF,-161.9983,170.6294,E36371554,N49422239,E47690575,W24418385,E28191069,4,3,HH_LFNR2W,,,
DDR190314000815367306,DDR190314000741636016,81401445332,HH,Household,U,RD05,,13 Potatoes Outstanding Lane,,,Bunch Town,MQ9 8CM,107.2354,-134.4390,W99220577,E79802999,N73778048,W25281431,W30514200,3,3,HH_LFNR2W,,,
DDR190314000475562045,DDR190314000725443605,95390527262,HH,Household,U,RD02,,872 Kentucky Referrals Alley,,,Sunglasses Town,IS2 5PN,170.9123,-45.8336,N91380817,N21866754,E40658510,N72396291,E37604109,2,4,HH_LFNR2W,,,
DDR190314000164507314,DDR190314000339978578,87619980298,HH,Household,U,RD02,,730 Fifty Rides Alley,,,Mighty Town,NN7 5VT,-7.8089,-107.5338,N83978644,W63085495,W13693953,W70381688,W57494669,4,2,HH_LFNR2W,,,
DDR190314000288637784,DDR190314000302457255,72800759230,HH,Household,U,RD06,,339 Hawaiian Parallel Way,,,Pissing Hamlet,VZ6 4IX,11.5217,-15.6116,W74616743,E77950589,E33851434,N98074121,N32727607,2,3,HH_LFNR2W,,,
DDR190314000377419011,DDR190314000544413419,13908861494,HH,Household,U,RD02,,126 Epinions Thinkpad Street,,,Amazon City,YL9 8UR,59.4405,99.4710,E38910932,E47576851,N25245494,N66019599,W13955245,2,5,HH_LFNR2W,,,
DDR190314000776006226,DDR190314000702621552,19025994638,HH,Household,U,RD03,,260 Personal Eventually Avenue,,,Lesbians Town,EH4 1ET,172.3778,95.6155,N95227402,E28336279,N37313903,N31882350,N91358749,2,2,HH_LFNR2W,,,
DDR190314000254052289,DDR190314000149798717,44464981346,HH,Household,U,RD02,,388 Robinson Bytes Road,,,Abilities City,GA7 1CL,-150.3960,60.6959,E85593817,N47599405,N85369859,N45717673,E29089206,1,3,HH_LFNR2W,,,
DDR190314000848906080,DDR190314000275234578,41561077314,HH,Household,U,RD03,,215 Drilling Keeps Street,,,Euros Town,TF1 5KQ,-122.6613,-114.6980,W12665865,N19266359,N94874230,N11063810,E65733902,4,3,HH_LFNR2W,,,
DDR190314000393481899,DDR190314000564342205,11363871305,HH,Household,U,RD03,,687 Headphones Salt Lane,,,Studied Hamlet,BW7 8BL,-36.2222,-69.3715,N84668858,W37392298,E30319873,E77007586,E38429450,5,4,HH_LFNR2W,,,
DDR190314000211606185,DDR190314000348526613,70020918977,HH,Household,U,RD04,,396 Resume Offerings Lane,,,Conflicts City,ZR5 7YF,151.1147,85.3345,E44180308,N46906041,W41645393,W35267151,N44875633,4,1,HH_LFNR2W,,,
DDR190314000952506414,DDR190314000791753012,56365489927,HH,Household,U,RD06,,613 Christmas Deeply Road,,,Discovered Hamlet,AM9 6TM,168.9944,-126.6009,N11151339,E37186471,E30141740,E48499074,W61993474,3,1,HH_LFNR2W,,,
DDR190314000821061987,DDR190314000552601325,89436815190,HH,Household,U,RD05,,106 Lithuania Serum Passage,,,Passenger Town,PZ5 5SW,-71.2198,-52.1128,E84766236,E46868707,E93078699,E22711149,N82807386,4,1,HH_LFNR2W,,,
DDR190314000168612734,DDR190314000134120390,79065857266,HH,Household,U,RD05,,908 Align Wilderness Avenue,,,Meets Hamlet,FY5 1CH,-144.5213,133.4128,W22337266,W16050216,E13975249,E28878595,N78709886,1,1,HH_LFNR2W,,,
DDR190314000653610482,DDR190314000768031574,74264386169,HH,Household,U,RD04,,340 Biology Browsing Avenue,,,Catalogs Village,GV6 6FM,-18.1641,-76.8089,W39002897,W60625024,N78590025,N43447620,W87781415,2,1,HH_LFNR2W,,,
DDR190314000401259827,DDR190314000935780864,98777938563,HH,Household,U,RD03,,182 Bermuda Litigation Way,,,Hard Village,YQ7 7NJ,4.5946,-127.9094,N77973512,W49196552,E29548951,N73231327,N42706566,4,2,HH_LFNR2W,,,
DDR190314000114955174,DDR190314000516816373,18235893426,HH,Household,U,RD03,,724 Manually Rangers Lane,,,Claimed City,HO6 4US,144.3459,-93.4238,N34066032,E32060251,W77142348,E78688053,E22308030,4,5,HH_LFNR2W,,,
DDR190314000772406429,DDR190314000118300017,70425515249,HH,Household,U,RD04,,919 Gamecube Employers Avenue,,,Opinions City,TN7 9OB,-141.6565,-9.5363,E78289090,E86893726,W73355187,W60927091,E59374499,4,5,HH_LFNR2W,,,
DDR190314000936436942,DDR190314000235749372,55715404542,HH,Household,U,RD03,,4 Dragon Meant Street,,,Promised City,AS1 5LL,5.9038,75.6697,W11546770,E55070295,E39084771,W91200946,N97798949,5,3,HH_LFNR2W,,,
DDR190314000114383233,DDR190314000657319064,36809044359,HH,Household,U,RD05,,680 Diary Frederick Lane,,,Teaches Hamlet,FA8 2YA,145.8229,-11.5844,E28637769,E31598640,W64608232,W28227231,E13409576,1,3,HH_LFNR2W,,,
DDR190314000782436817,DDR190314000334365584,13969069326,HH,Household,U,RD06,,114 Spyware Celebration Road,,,Catalogs Village,EL2 9EX,163.4610,55.8019,N93288228,E93279988,E83879107,E33111650,W48745738,3,2,HH_LFNR2W,,,
DDR190314000649772227,DDR190314000445789348,34213060868,HH,Household,U,RD02,,745 Sources Gregory Alley,,,Sole City,YX6 4PZ,-134.8243,-42.2821,E69219488,W80191016,N49472677,N80659366,W30318790,4,5,HH_LFNR2W,,,
DDR190314000723807222,DDR190314000450091758,22977405411,HH,Household,U,RD03,,133 Surrounding River Way,,,Having Village,FW5 9RL,-165.5421,-106.4681,W82902927,E47330189,E37814768,N70275672,W23980330,5,2,HH_LFNR2W,,,
DDR190314000461133358,DDR190314000469093919,68052984103,HH,Household,U,RD06,,194 Fees Filme Passage,,,Tide City,NV9 5LR,-16.9768,10.9924,N51614194,E17029933,W91291766,N18660718,E12017199,5,5,HH_LFNR2W,,,
DDR190314000718577832,DDR190314000374439172,20182429296,HH,Household,U,RD04,,734 Hospital Driving Street,,,Tennis City,CE7 5UL,98.6544,24.2424,W50555202,N63498417,N94659667,W65270448,E33893098,4,2,HH_LFNR2W,,,
DDR190314000134111184,DDR190314000661016727,31137216318,HH,Household,U,RD02,,778 Consistent Mens Street,,,Seats Village,PM5 2IT,34.7132,40.6250,W50550081,W15325579,W62332403,E70179446,W53110790,4,1,HH_LFNR2W,,,
DDR190314000303175111,DDR190314000447465071,25340774479,HH,Household,U,RD02,,343 Speaking Goto Avenue,,,Euros Hamlet,LW4 8MI,145.7667,-35.8644,E74645736,N32519694,N56551008,E25689578,N25382269,3,4,HH_LFNR2W,,,
DDR190314000809791181,DDR190314000684805215,17506216093,HH,Household,U,RD06,,824 Admissions Biography Way,,,Notify Hamlet,RN7 8YC,127.2988,54.6426,W99537623,W28588156,N55722067,W17902366,W49676638,2,1,HH_LFNR2W,,,
DDR190314000770948065,DDR190314000926533505,64935298468,HH,Household,U,RD02,,864 Handed Nudist Passage,,,Individually City,VU8 3SA,8.7465,-10.9503,W24927253,E38700636,W75422413,N97530231,E26089459,4,3,HH_LFNR2W,,,
DDR190314000405307537,DDR190314000916982088,21415149001,HH,Household,U,RD06,,797 Sexy Beatles Lane,,,Guru Hamlet,EG7 8YX,-133.8463,-134.4990,E59360162,N50986445,N58129711,W77617781,E50270634,1,1,HH_LFNR2W,,,
DDR190314000160496210,DDR190314000574403075,28106258413,HH,Household,U,RD05,,896 Consistency Walk Alley,,,Baking Village,GP6 7OV,22.6880,27.3446,W69764417,N15360479,W25159461,W77089395,W89900587,2,3,HH_LFNR2W,,,
DDR190314000204220770,DDR190314000118577069,12005125217,HH,Household,U,RD04,,963 Marketing Helped Street,,,Quizzes Town,JB8 6ZF,100.3897,21.2061,N52237671,W21670844,W89247565,E73866430,N51927525,2,3,HH_LFNR2W,,,
DDR190314000998251831,DDR190314000855373964,44078788887,HH,Household,U,RD02,,656 Rich Board Lane,,,Rope City,GT3 1PJ,-142.7405,91.3094,N78393254,E66502535,W97907740,E60920381,N68293366,2,3,HH_LFNR2W,,,
DDR190314000945977348,DDR190314000316367918,80582382752,HH,Household,U,RD02,,662 Suppose Fairly Avenue,,,Render Hamlet,SC8 4UM,180.7315,143.4772,E26296418,W21298906,N60063589,E76427075,N17993524,5,5,HH_LFNR2W,,,
DDR190314000880037619,DDR190314000437569971,34673110848,HH,Household,U,RD02,,236 Package Girlfriend Street,,,Handheld Hamlet,YG5 2MO,117.2093,-16.6004,W82855490,E95398308,E92371157,E37450135,E92346878,3,1,HH_LFNR2W,,,
DDR190314000500896860,DDR190314000298772153,64157013786,HH,Household,U,RD06,,741 Blue Pubs Road,,,Mozambique Hamlet,QD1 5VY,-22.1978,-16.9380,W75912794,W29267865,N97162127,E96096260,N37370540,5,5,HH_LFNR2W,,,
DDR190314000778627364,DDR190314000260245082,57989669371,HH,Household,U,RD03,,278 Jewel Receptor Way,,,Inspector Village,KF8 5HF,-32.4536,-91.2662,E78559440,N37147502,E91436781,N29886908,E77133906,4,1,HH_LFNR2W,,,
DDR190314000412932188,DDR190314000538620408,16948463448,HH,Household,U,RD02,,616 Poland Consumption Alley,,,Dancing City,KU5 4SB,-34.1085,-69.8873,E45967818,E89153231,E92887171,E53266465,W47625840,3,1,HH_LFNR2W,,,
DDR190314000524031082,DDR190314000473654743,90510368669,HH,Household,U,RD04,,285 Stripes Personnel Way,,,Shoes City,CA1 5QO,10.3789,168.4469,N39151575,E76969321,E90574796,E73590961,N51253179,3,3,HH_LFNR2W,,,
DDR190314000491500361,DDR190314000892408664,71146589626,HH,Household,U,RD02,,486 Watershed Processors Avenue,,,Nipples Hamlet,HU8 1GY,-57.1772,21.1965,E21579005,E72049730,N11216696,N43398542,N58312956,2,4,HH_LFNR2W,,,
DDR190314000306895211,DDR190314000618430076,49287476187,HH,Household,U,RD06,,942 Finished Insights Street,,,Tile City,ML2 1FO,-147.1026,25.3833,W16096100,W30719916,E30605225,N90989671,W26753842,3,2,HH_LFNR2W,,,
DDR190314000364897064,DDR190314000786074794,38722728561,HH,Household,U,RD03,,247 Terrain Feel Passage,,,Opinions Hamlet,UM5 6WS,70.9558,141.4396,W51825516,N72970770,N76335203,W59485986,N98605153,4,2,HH_LFNR2W,,,
DDR190314000157611423,DDR190314000705678232,91148590746,HH,Household,U,RD02,,55 Maintaining Realm Road,,,Easter City,JK9 1SK,-10.5410,-141.9077,W51522097,W34273391,E92590829,N80936026,E62428667,4,4,HH_LFNR2W,,,
DDR190314000524415817,DDR190314000732772204,98334626814,HH,Household,U,RD06,,178 Conferences Caring Alley,,,Screw City,UF5 4YA,-108.1379,-16.5048,E20857456,E91112113,W89901242,E13953343,E36348648,3,1,HH_LFNR2W,,,
DDR190314000647367242,DDR190314000133333720,95486038056,HH,Household,U,RD02,,444 Lesson Ntsc Road,,,Furnished Hamlet,NL4 8GU,-99.2169,-166.4806,W60690801,W63534317,W47530234,E32694874,W30183151,5,3,HH_LFNR2W,,,
DDR190314000232750221,DDR190314000993341552,62039591086,HH,Household,U,RD02,,293 Ethnic Ranger Passage,,,Background Village,GQ6 2PD,76.1942,89.7327,W26462342,N98784934,W39771771,W34294969,E77215927,5,5,HH_LFNR2W,,,
DDR190314000207858101,DDR190314000738333390,22411285251,HH,Household,U,RD02,,663 Tree Spectrum Alley,,,Indication Village,MO4 9OI,-169.1376,-65.7567,E82314634,W56478349,N94682740,E23807448,N81334295,3,2,HH_LFNR2W,,,
DDR190314000638752800,DDR190314000267971114,88845546355,HH,Household,U,RD05,,888 Indicating Democratic Road,,,Disks Town,QU1 7ZZ,-174.4135,32.5757,W50184873,E97910175,W94583305,N80153007,N50741336,1,1,HH_LFNR2W,,,
DDR190314000849740018,DDR190314000252454310,51607425400,HH,Household,U,RD04,,78 Craft Helicopter Alley,,,Care Village,YY5 8JS,27.7131,137.7839,N44126963,N54433740,E50358503,E23934898,N70493482,4,5,HH_LFNR2W,,,
DDR190314000878151130,DDR190314000448284425,35689038772,HH,Household,U,RD03,,701 Excel Pubmed Road,,,Diesel Town,NJ7 8FO,90.3640,-80.7244,N52654585,W54731758,E80199307,W17871041,W87249806,3,5,HH_LFNR2W,,,
DDR190314000649349350,DDR190314000969366931,89770765009,HH,Household,U,RD02,,57 Astrology Expansion Avenue,,,Ejaculation City,FW2 7WW,30.6539,-57.7361,E90167253,W89040801,N89729380,W13436870,E77339043,2,4,HH_LFNR2W,,,
DDR190314000276229327,DDR190314000523544619,34366787696,HH,Household,U,RD03,,140 Desire Direction Street,,,Instances Village,GA9 4WB,-170.3350,140.2182,W31992891,N25810007,N84330329,W48038701,E98279179,5,2,HH_LFNR2W,,,
DDR190314000410780158,DDR190314000823658758,51056623009,HH,Household,U,RD05,,242 Nervous Charm Lane,,,Strict Town,XG8 9TZ,-56.4638,-18.6191,W38418008,W84004764,W19609403,E75403803,N69340870,5,2,HH_LFNR2W,,,
DDR190314000707833397,DDR190314000350559001,16348362051,HH,Household,U,RD02,,242 Precious Archives Street,,,Shadows Hamlet,XG9 4ZV,152.6318,111.6506,W97670995,N10953213,N73150662,N57973853,E80390826,4,4,HH_LFNR2W,,,
